home_size,num_residents,num_appliances,insulation_rating,avg_temp,energy_consumption
3493,2,19,8,12.523928573529766,3182.172792646135
4427,5,21,7,15.668410511245774,4996.015155321944
2163,1,12,9,39.46088769788751,1900.4368105255992
2781,1,22,3,1.5774217982524412,4117.055647712425
2463,5,27,2,37.12729698384526,4895.921376485591
2329,1,13,1,-7.8581222440443375,3991.541376353526
2838,1,29,3,12.319344513159738,4656.467263486582
4102,1,12,5,-6.499824393346712,4401.6120768552955
3037,4,18,2,26.46173714568215,4974.779655740708
2106,4,29,3,20.42044679400089,4416.277206555937
4829,3,22,4,25.331713173379818,5028.472930642186
3475,2,26,7,8.724019998400848,3854.0960965626746
2082,5,24,3,8.474096701569014,4379.398762251038
1509,5,24,9,-7.73403605195527,3163.9920827749124
4548,5,25,8,7.497246976481989,4644.488350668952
1463,3,16,4,36.464420113102975,2904.096955205502
2798,4,23,1,8.96132685902245,4439.520547066773
4245,3,18,1,31.568385311098496,4638.063220152961
4543,5,21,1,32.1162752374967,5545.86883316792
2295,2,28,1,8.662057818961692,5010.635248551946
4104,1,25,8,21.599434019809454,3899.9814800106424
4563,4,7,3,-5.2314198863470684,5123.890050791453
2653,4,27,6,-4.816070963286175,4450.086435169148
2091,3,11,3,-7.567116816914334,4041.290955369388
4381,4,21,5,19.050754668755474,4989.727572703556
4257,5,16,7,11.303548881304852,4530.569140980201
2436,5,13,2,17.401617833212004,4013.280119898211
4496,3,19,6,16.05365952541939,4851.455231366497
3799,5,22,6,7.510149554536515,4796.429617260265
3952,2,25,3,23.873670741173648,5318.1907720784575
1498,3,17,6,27.925094045819534,3170.3598484637337
2960,2,25,10,-9.268587056116214,3282.5537247103503
4897,1,12,10,0.3621149884439152,3483.549438570509
1654,2,18,5,25.661793404166843,3257.828543907828
4274,1,12,2,9.33100863169171,4350.912101327482
2507,1,18,9,23.12419734708041,3017.0691418664037
3577,2,11,8,7.348132986727922,3288.3726818216423
2533,3,27,3,9.537757616481855,4898.254758203068
4310,5,16,8,-2.0660563155157536,4461.403927452082
1002,5,15,9,2.9115509833080004,2075.0521219987336
4055,1,26,3,20.270587875379363,5338.751623132006
1566,1,26,3,11.658155565758321,4775.0537978460325
3127,3,15,2,28.715134147229755,4084.6948341486973
3731,4,29,8,32.62924774691714,3966.2074798080844
997,2,26,10,17.082320910837993,1462.1237188031225
2730,1,17,1,27.913364602802957,4562.183578980777
4382,5,22,8,5.3452256597285,4957.625083658031
1408,3,6,7,10.748560770003909,1769.0136259834476
4072,2,25,7,25.63888381084155,3553.7566851691035
1947,3,19,3,9.310599640851535,3452.51862223339
4197,2,24,1,19.42524675794944,5703.545802452857
3311,2,22,4,-0.7313610458744257,4993.624646801713
2594,1,19,9,19.9885657485249,2470.2285017188656
1459,3,23,5,33.07568536134468,3267.7643021879458
3611,3,27,1,33.431981991171284,5234.52349647392
2169,5,28,5,26.217220316476983,3949.9746816141947
2786,5,16,8,27.287668953806303,3438.3056689294635
946,1,17,8,17.896372257535035,1703.5918744808876
4019,1,26,5,19.233404508291237,4969.093673912344
3711,4,15,9,-3.3174709294740996,3653.2929523851762
2534,5,9,1,12.192959421065055,4907.601816168813
2643,2,5,4,12.538814194318192,3019.1319090691964
1288,3,28,3,37.92489178338701,3480.030540752222
3776,1,7,2,11.554343131164472,4324.489278639417
2759,3,26,8,17.467132245137883,3645.8529194439875
3185,3,23,7,16.662569963955125,4056.497150906326
3719,4,27,9,21.83808585221636,3587.0335574816695
2602,5,11,2,27.411641566594795,3991.573446194114
4861,1,16,4,1.2520938085436057,5146.897635749944
4169,3,19,6,16.436220954921787,4247.454113693127
1062,1,29,3,31.295885365801524,3576.299877921795
1423,2,9,8,13.155735691875574,1694.4743121161544
1816,4,19,3,3.922877318678651,4081.606286911222
4443,2,12,2,22.735453767814953,4540.835687322601
2849,1,14,3,31.18836978995615,3503.7033253361715
4523,1,20,6,-6.842985353630434,5332.470345048969
3908,5,12,2,28.839524170361358,5117.146234439993
4890,3,5,8,31.08239664808856,3754.4770052125946
2856,3,16,1,13.076146379430341,4527.799888387138
3970,2,9,7,39.16528284092337,3323.9798262215945
2482,4,7,2,29.335417035365452,3638.0002973704322
3055,3,5,10,28.68312824478329,2117.5143461552366
1954,5,8,6,27.391928720603588,2705.953021302177
3991,2,12,2,-2.4695948390863,5572.417253995463
2496,2,7,2,0.8615443226505413,4390.520695213928
4791,5,14,10,13.19950657322125,4154.978794069704
2448,4,6,8,3.200217497973293,2808.9053603873463
2245,5,15,2,10.762048616702021,4369.127255142328
4999,4,29,7,34.42320549614603,5020.2058714384
4723,5,14,3,31.216344593963463,4780.690434564524
1053,5,25,8,21.501993923999112,3127.954836309369
3983,1,18,7,32.90601971255518,3257.006072316024
3357,2,11,8,29.18861945086246,2962.2807173819724
898,5,6,7,11.449246592044524,1533.1004032213204
3000,5,13,6,0.053257602497255974,3883.749289969416
3761,3,20,7,15.710052000466959,4689.6020998664935
4577,2,17,5,26.811444126427503,4713.128565789023
3669,3,13,7,11.820979936479652,4208.720936250764
4034,2,24,1,23.33859548919486,5150.035790009788
4591,3,8,1,-5.283628685447819,5532.304424749087
1756,5,26,9,27.40023681857017,3314.592939556888
4867,5,14,5,30.6356809946531,4810.714860518551
960,1,26,5,25.341892789027057,3125.7319074269544
2100,3,16,3,38.36317937631828,3871.9110035726535
4787,4,21,5,31.332602873032023,4504.711452855181
2327,1,18,3,35.154686393826914,3405.134860289811
2018,3,18,9,36.6785541728824,1749.2032477415457
3904,3,29,9,30.067399593690425,3572.120192545511
3535,1,6,6,23.712942100324952,3415.4967756471924
1754,5,25,1,-9.714070931960535,4946.076638781574
4246,3,29,7,13.291287661156236,5027.831523014404
1845,5,24,7,18.55811493111805,3948.883213968063
2493,1,15,10,5.201513622399981,2539.088275054419
4236,5,20,10,5.905222345173604,4255.854585036472
1362,2,23,4,38.05797078550826,3292.8342231527104
3285,4,27,8,34.58554326013729,3334.3406158772846
4154,3,10,6,32.45895027508521,3442.885290907982
1025,4,28,4,10.30059008530553,3605.3898347923487
1759,5,23,4,-9.315072479554273,4354.784516566177
3867,3,9,2,-5.988887677214296,5218.110962968615
1615,5,8,2,5.609818410880184,3616.7446124997086
3920,2,19,4,-9.212854350216151,5083.711118924778
816,1,8,5,-9.142510904240094,2378.1117330054312
2043,3,24,8,35.83016508212055,3172.8233477176996
3005,2,14,6,25.307925105952705,3132.808500813945
3324,2,28,4,5.447799503407634,5409.938175504833
1869,3,26,7,-3.3677711199523417,3820.134150553855
4244,5,7,8,15.581785894753857,3238.2644087159993
3365,2,9,2,-9.732691957281776,4675.845815181948
1860,4,10,7,36.9206871929072,1972.7532079020064
3127,2,25,2,10.74075596944736,5175.489693824498
4220,5,26,2,10.116747761866637,5829.256210064607
1101,5,12,8,9.529680379089108,2508.869468926424
1406,4,11,2,-6.533583480611762,3872.8657365982663
3970,2,25,9,21.91611198959133,3630.075069049176
1499,5,14,1,26.65018098141767,3524.4097774869583
1939,3,10,9,23.806269879414515,2344.2414834581687
990,1,18,1,-3.078225333530284,3904.618576130696
3100,1,8,10,18.942008401779628,2176.752563854892
1780,1,29,10,18.474224208612693,2611.051346295098
3775,2,17,2,33.4205393970691,4265.430674012885
1984,4,24,6,8.95638291878235,3719.466913591545
4127,5,21,6,8.574297182971712,4903.703000748612
4194,3,27,1,20.92635293590928,5418.231841564785
927,3,11,7,21.65363267497565,1813.6217485767247
2865,2,8,8,13.46426136628952,3176.700000761012
2616,1,18,2,12.152968116521055,4156.113677829712
1369,2,7,8,14.707383531894134,1774.8840866849146
2695,4,28,9,33.05226497516559,2883.2932188289055
3533,4,9,6,13.058345062695501,4010.536389988362
4663,5,20,5,36.99658959849112,4374.790463976925
4814,5,27,9,15.200188179816301,4748.408438115236
3701,4,24,9,37.46003465904457,2988.8437860241315
2486,4,8,1,31.641595093453788,4055.619938240159
3809,4,28,3,8.121566130791457,5895.125550469745
954,2,28,9,33.1820710648308,2358.7146823467883
3337,4,6,2,-4.496835789944239,4198.092676377296
2209,3,22,4,36.252358767150724,3831.0814678297547
4857,1,23,4,21.582175754144583,4798.651785025002
1584,4,23,2,-7.28046257388444,4336.317687861206
3975,1,21,3,22.212836182540578,4578.204962621893
3606,2,18,3,38.71238270723781,4007.7420438512972
1337,1,23,1,-6.509967269268554,4297.184750031284
2641,2,26,6,17.734385489004314,4247.914564591322
3255,3,28,8,27.389717487968625,4383.253449173416
1324,2,17,3,30.51292933497657,2691.000452095629
3750,2,16,5,10.691373266039793,4054.5228163818274
4931,5,10,1,0.20832795841215024,5904.157941645244
4915,4,25,10,-7.882886061380808,4748.542773946448
3168,4,8,7,18.986307854861238,3324.0934676863303
4647,3,23,10,12.645553513380541,4395.384536516128
3501,3,20,1,37.43721975748555,4926.565387531302
1771,4,17,9,-6.96975461425451,3257.8151626400395
1966,5,8,8,24.269767172300284,2895.333312829911
3574,4,27,7,-8.751688893997141,4435.34959300511
2782,5,21,10,-1.4282911644728635,4013.598460875842
1653,3,27,7,12.678949996141707,3299.0235098502426
4946,1,5,5,12.743622140143412,4403.66512339982
4536,3,22,5,24.285027146682197,4473.3995885825225
4569,3,24,5,35.51065174338783,4401.73804756426
1374,2,21,1,21.95160794574604,4096.603028529687
4061,2,19,8,37.67675489257544,2848.3458953235377
1948,2,15,1,34.08078199389988,3939.2169836084963
2515,2,29,4,19.224989776539513,4700.989255171687
4654,5,26,9,31.689597545941368,4346.54350522986
3291,4,17,9,22.128880516181702,3295.4507003499334
3460,1,5,5,-6.072108453813643,3551.351325603737
3924,3,21,4,27.028236162975496,4773.77009746159
3851,5,10,3,-5.254577936632689,5134.891132654881
804,1,8,3,19.70413902848562,2231.4656006231407
1676,5,24,5,25.132010292911446,3517.9158091153136
1791,5,20,10,-6.673619589457238,3081.1717643804036
4942,3,19,1,1.5397326963265883,5972.364687117712
1435,4,19,5,35.78361161308249,2542.9543437333577
2493,2,10,6,20.815724611644818,3139.891600342272
2482,4,19,7,2.3143009405265786,3671.6608444189
919,3,18,9,24.533988557400328,1973.4296616199863
1630,3,15,3,19.83882099808448,3294.7436038190826
4475,3,11,2,15.078784995897418,5128.505742273648
2169,1,13,3,38.80934874940419,3117.921880326337
1540,4,20,9,24.172688870375445,2850.3815393316168
916,4,9,7,8.772055483395633,2476.7385042137826
3638,5,29,9,30.0036716038434,3908.121247371999
1950,5,24,2,34.22916464605939,3968.5016618280442
2731,5,14,5,-3.7389720241584286,4500.065245658162
1812,3,22,4,0.027648892263323788,4020.674192518796
2464,4,7,2,0.8113504563889844,4114.257720893354
1881,3,17,9,24.560590469327018,2347.6967087256576
1312,1,15,9,20.151977752664166,1782.4781317495779
3649,5,21,6,20.949578234929408,4309.146737032451
1359,3,26,6,37.03866498447505,3516.5889691302723
4472,3,17,8,28.795576640365297,3495.741850954387
4143,1,10,6,-3.603153774410841,3899.211812259734
4870,2,21,1,7.3753541212590505,6352.790243021094
2270,4,17,4,11.76968230878678,3837.1650384757427
1380,2,23,7,9.798079437380245,2908.8520260299265
3094,5,25,2,23.465430458093962,5338.150547870151
3947,3,23,9,34.594655162828126,3105.548211558912
2479,1,14,8,5.302573176139401,3179.8848652532333
4306,1,7,8,17.593856821059283,3264.8077923752776
3544,4,18,7,29.47047109567928,3822.0312173360076
4156,2,23,4,10.810902942267468,5145.591227730289
4845,4,9,2,-1.5940935800352065,5315.987095655913
2043,3,9,3,13.747548263187412,3811.904168781224
3918,4,24,6,-7.238873962848577,4938.7361658135505
2941,1,21,5,37.11917270011384,3600.7712516973456
3859,1,25,8,-6.258939740251348,4775.996140463768
3759,5,14,6,11.922835762528909,4654.7137947033625
3065,5,9,6,16.49406305442631,3472.480838129266
3279,3,8,1,39.26519161436428,4093.136749985018
2435,2,10,4,-1.6989088178569602,3643.6315392960532
2557,4,8,5,-4.278424069382072,4515.2073495682735
2870,3,11,3,-9.564692646872821,4710.331654699602
3649,5,11,9,-2.221428156534885,3744.146093881778
4051,4,22,1,0.36364895338338066,6011.995672969655
4530,5,7,6,21.529047079154616,4206.550683050728
3289,4,5,6,0.9853395195700205,3805.8162718436442
2431,2,28,10,-8.97395926353374,3522.9797199767077
3616,3,29,5,31.330917275124435,4413.083464726959
1815,4,8,5,8.279785050198338,3096.348290478085
2148,1,10,10,7.684834329036697,1778.3958019051038
3887,1,13,5,5.123951458396329,4406.503292924412
3639,4,26,6,38.768663857321044,3903.615210058887
1135,4,18,8,-1.4942291345359262,2579.399558995304
1695,4,16,2,34.91190319766176,3544.95559607752
4346,1,29,6,28.840166606994394,4507.159878953146
1651,1,24,1,-6.176002225034346,4723.9103872373835
2487,4,28,4,39.33645507504244,3886.3092876802284
2731,5,29,10,3.5682981769505275,3726.3712689916974
4546,5,8,3,-5.070853648879384,5482.052924504135
3227,2,25,9,31.46571170628797,3423.5509260227986
2368,3,28,3,25.33377668388499,4554.181980175304
4800,5,16,6,20.86094029389504,4692.971477827544
3538,1,14,1,-2.200956815053342,5063.695923300749
4298,5,26,6,13.924805812798095,5139.635550057189
4713,2,11,4,29.02780134436069,4129.131451170093
1866,2,7,8,5.181196907192012,2821.5900418999904
3244,3,27,9,5.5844914257520735,4359.786581231268
4907,5,18,4,-9.842954697593894,6088.632771252168
4173,1,28,10,-1.2878299177310222,4084.498122434141
4769,1,14,10,33.770281256091714,3270.8376102632105
3346,4,20,6,12.087324581885355,4524.764489693225
1553,1,20,1,39.2117249617217,3125.306430249223
2882,3,26,4,9.78539817868963,5153.645564935757
3574,3,14,7,25.759322739012063,2949.9972618730203
3696,1,29,1,4.095952145236456,5927.462703007993
4985,1,17,8,8.190482057046676,4714.675050734808
1575,4,10,10,-0.46370062045526694,2262.854973200996
2425,1,16,6,7.35311842496975,3320.2983115536827
3869,4,13,5,17.361876021032156,4437.560717373434
1217,4,17,10,39.58864404896247,2222.291686600912
914,1,8,9,23.21008565358928,1208.4779955458046
1416,2,28,2,-0.03770227958429828,4274.467488031903
4774,2,15,5,-7.751927920422443,4964.905921726051
4067,4,24,6,-3.68217593427447,4641.389320999624
1625,1,22,7,18.127760063652367,3119.2721683414993
2316,2,15,5,28.25801644083832,2988.6147553690757
3946,1,29,9,37.02096036503735,3520.0790464795864
1212,1,25,1,-9.20884140015896,4813.063167428882
1528,1,8,7,16.13800707809349,2028.1667611151756
4148,5,22,10,13.543367811158838,4230.859762393342
3608,1,5,7,22.8027510987852,2586.5184268794096
1475,5,11,4,17.978942723267096,3515.5369740318574
4265,4,10,9,24.35195752912403,3448.0323557971606
3304,2,19,5,22.904129237459514,3917.3437060049096
3767,2,22,4,-4.14941375710269,5105.756321525192
3586,2,28,7,29.985895680935982,3607.2536979854594
1922,2,15,4,-3.8383712141837574,3820.167647467766
4879,2,24,3,24.926531260456855,5298.468439183882
2371,2,28,9,10.807268382030337,2991.5248492281244
2943,2,19,8,15.692536728829896,3106.326637351439
2487,4,20,1,35.164900718785525,4301.428408238534
4932,1,11,7,34.49418632367433,3443.928618042161
4651,3,25,9,30.892815282751478,3334.009522829845
4240,5,14,8,15.507419022816162,4332.767881426336
4566,3,16,8,26.811990506691657,3804.1332273392673
3126,3,28,6,15.644852775940468,3667.9178817102265
3714,1,18,4,33.480304123738875,4627.882799429041
4752,1,29,8,10.138791661644994,5095.641866161057
1395,1,9,3,38.51176722074384,2372.570040264623
1528,2,25,9,36.61613791144388,2028.9279943611118
2165,4,22,2,27.080130972589274,4361.854743776371
1498,2,9,2,3.9707942088036,3580.2821602891704
1195,4,7,7,-3.41732056033708,2778.473388646854
4971,4,27,10,32.73517250465987,3928.9104679302877
3302,3,9,4,-1.734885693101937,4565.029320153529
2619,3,28,10,32.713039449866784,2813.2005740499994
1517,4,21,8,14.538250335618024,3121.9647178843097
3582,4,23,9,10.32783919040521,3695.3614380547883
4377,2,23,7,35.15953894172146,4829.752416891617
943,2,29,5,20.192549127013894,3526.3060221492997
3940,3,25,8,18.830700356485888,5008.655675842376
3738,1,16,4,17.938297231219885,4458.514648273416
4436,4,29,2,8.55847580097657,5928.391176919863
4022,2,13,6,29.282155176456364,3924.171134547632
1967,3,5,9,2.63992220078865,2550.874901442192
3416,2,22,1,36.944748002063754,4781.102283308053
1862,4,25,10,34.69926025234804,2676.1325365626562
2956,4,8,7,6.874016283744908,3569.0378131474044
3782,5,14,10,26.473188491583187,2863.4319269386137
4094,1,29,9,18.661159722479574,3704.3192841314226
1956,5,11,10,6.882465099961731,2252.0855984164355
1532,3,26,9,39.42608239977233,2415.7410703157066
1753,2,27,10,-8.73813270758679,3134.3113027097097
3339,3,5,3,2.632301531064332,3874.1827996018287
4124,4,21,5,16.00370305555752,5024.520202044743
4101,5,28,8,16.097650173928194,4713.46044256238
2342,5,6,8,19.446653747278205,2632.745622465692
1991,5,15,4,27.58380860114596,3416.4270364249
3793,3,13,1,21.17389152596482,4709.553738771031
3481,4,11,1,20.01407302640185,4437.81919092927
2017,2,26,4,-7.324276854347835,4735.107624848158
2340,2,21,6,8.826514389464915,3432.421847714746
4036,3,21,8,1.6027869850578007,4398.761400306689
3186,5,6,6,3.268505580098772,4226.233007279634
4519,1,10,9,17.716873717017243,3205.4852022528503
2188,3,18,9,-0.02473425351957914,3382.7053272861504
2656,3,10,2,4.6974550508448765,4404.663603793804
2165,4,6,10,1.8542354258670048,2438.855560460976
1299,2,5,1,37.42514716090974,2880.1015893532312
2480,3,14,2,37.23328660855476,3666.862297047626
1310,3,25,5,20.497077929802586,3405.4912320419803
2124,5,9,4,36.226123436594996,2923.0433468003826
1955,5,6,4,29.29063227341866,3004.124490871853
2627,1,26,9,19.49739414009044,2947.9843184631422
3941,4,20,8,-9.678239425160214,4865.761316426183
4286,1,29,6,28.625814303970202,4010.634485317062
2610,5,6,1,25.124417079423445,4146.827645749176
3723,2,14,2,20.7626826641207,4647.22235714427
3014,5,6,6,28.02121558412359,3220.3804775703384
4986,4,20,2,15.646108238738286,6087.427519884881
1513,5,20,10,25.204163566066953,2266.579651665777
4402,4,23,5,36.758604336324666,4692.458066645122
4934,4,11,5,8.790250792304313,4326.232417697977
4322,4,26,6,25.40609174503127,4628.283100458807
2043,4,16,6,13.784390900547937,3602.533111341608
4509,4,28,6,23.719982590699075,4578.351827525074
1881,2,19,2,28.144666777718207,3775.5296745608593
1255,1,12,10,-7.727374978210202,1878.7923779990647
1694,3,10,3,22.330022197433095,3167.1034645198174
2184,1,14,6,1.3370592203472285,3079.9555689645763
2758,4,7,8,23.50162689037834,2284.808780904404
3872,2,23,1,13.416509296690673,5533.470808554127
2796,5,21,1,28.677637093244357,4759.568229527689
1304,2,11,2,-3.8299592397201785,3862.3879207005634
2014,4,25,6,21.316117582809756,3869.009020743463
2331,2,24,9,3.923536446377616,3654.606892199152
4240,2,8,4,32.649099766529574,3907.064028302208
1623,4,18,3,36.41917528181537,3763.702801744655
1728,2,24,8,39.819914683952774,2174.869354103658
933,3,26,10,29.800370121364168,2343.1805463411556
2905,3,19,9,27.686703521400226,3086.5830544703517
4427,2,28,5,0.7750379433775514,5467.927036886886
2652,5,12,9,6.800352949505438,3223.4126112588265
4975,4,25,2,13.284127088113976,5783.595794737082
3733,3,19,3,28.669052389112487,4184.094909240243
4084,5,26,7,35.74829325389843,4839.982590745131
3611,2,24,7,-0.5430449988507693,4365.744246517834
2050,5,18,6,36.11837423350514,3047.734488787887
4312,1,13,6,24.781232617702898,3479.6825053735542
2056,3,12,2,20.538536534251932,3272.69577766591
4176,2,21,10,-0.00793643590302473,3911.663065074376
4286,4,6,6,-7.223748359542473,4284.998590738231
4384,2,29,4,18.423244925396997,5274.055408514795
2196,4,28,3,22.57578416644462,4472.63049878576
4437,2,7,2,0.5390724677344121,5704.55687502352
4130,5,12,1,17.82281029127282,5106.969799952858
3503,5,16,5,32.82467013812868,4468.98862962046
1270,5,5,2,31.753297272751,3442.5413190584636
2153,1,14,2,36.36775902931486,3575.232104995298
3583,4,24,7,8.294290477844022,4355.076290678387
3631,5,7,8,5.9024786275459356,3139.008726609263
1157,1,10,10,27.471300299040436,1372.4571572193634
3819,4,11,8,11.55562025485025,3934.031218813278
1467,2,24,4,-5.622566798610969,4570.257575257115
1945,1,27,1,4.1400565335249855,4454.7114830554665
4985,3,29,7,10.929114276574456,5150.85979771293
4519,1,22,1,4.625821273812601,5483.824197396893
3545,1,15,4,6.610278547366082,4100.251031321602
1339,4,23,8,4.688795308719538,3325.040354096297
3579,2,9,2,-7.925041640846028,4594.2094020072
4936,3,23,6,21.854735041222128,4633.623945980455
4575,5,15,6,19.864621017673464,4779.306338763213
3308,5,28,9,22.66917492393403,4035.8381385343837
3579,1,16,5,-0.3845051983186263,4402.193463346925
1724,4,14,10,4.782727080624264,2270.479250927795
3756,4,12,4,20.980796347246116,4646.291056519488
2381,5,28,5,19.98137842299607,4295.219490736016
4124,3,13,10,15.31651546771339,4019.726732272163
1055,2,8,5,7.5206625005098715,2625.436600830816
2638,3,9,8,35.6465502387345,1656.064642671162
2744,2,25,10,6.988512114942189,2568.8670972680957
809,5,12,8,12.780957821862579,2436.065826116389
3671,2,27,2,23.90569154771044,5497.534414745033
1597,4,13,7,17.151071543338208,2470.330130156081
1815,1,19,8,7.344298818219279,3440.90765546876
2624,1,19,6,11.782239522825492,4025.254890641721
3936,5,20,5,29.724040892675305,4536.683211178839
2993,4,18,9,3.9064577743306224,3680.207027220227
1023,3,12,3,-2.887238011159229,3737.6038254397395
4958,4,22,10,5.658160091488854,5032.835267366378
4725,1,14,4,32.476710774395066,4517.606574535773
4800,1,24,9,-5.550514257182667,4667.389780824998
2433,4,10,6,39.58480366862259,2926.4942859035427
2952,4,16,8,17.050144946383124,3496.2051855071054
1310,1,6,7,39.2422871983547,1747.4773122154043
1184,3,11,2,36.94982110429888,2431.9965899901617
1204,5,20,3,12.640685710545839,3943.94232077332
2800,5,7,1,-0.07544626973254509,4789.641077668572
3556,4,17,9,-1.755761171743078,3841.26107331921
2468,5,7,7,1.9994681934978757,3479.26056939531
2260,1,22,1,25.506632028226868,4796.217645606174
